_id,Anno,Periodo,Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,Loc_min,Loc_max,Sup_NL_loc
141,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,20,Abitazioni civili,SCADENTE, ,2300,2750,L,7,"8,5",L
142,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,20,Abitazioni civili,OTTIMO, ,3200,4450,L,10,14,L
143,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,20,Abitazioni civili,NORMALE,P,2700,3550,L,"8,5",11,L
144,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,21,Abitazioni di tipo economico,OTTIMO, ,2650,3700,L,8,11,L
145,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,21,Abitazioni di tipo economico,NORMALE,P,2350,3100,L,7,9,L
146,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,21,Abitazioni di tipo economico,SCADENTE, ,1900,2400,L,"5,5",7,L
147,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,13,Box,"",P,1650,2450,L,"6,5","9,7",L
148,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,9,Magazzini,NORMALE,P,700,1000,L,4,6,L
149,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,5,Negozi,NORMALE,P,1800,2700,L,"9,5","14,2",L
150,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,6,Uffici,OTTIMO,P,2200,2800,L,"8,7","11,2",L
151,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,18,Uffici strutturati,OTTIMO,P,2600,3700,L,13,19,L
152,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,8,Capannoni industriali,NORMALE,P,800,1100,L,"4,7","6,5",L
153,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,7,Capannoni tipici,NORMALE,P,800,1150,L,"4,7","6,7",L
154,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C02,MI00000297,10,Laboratori,NORMALE,P,950,1400,L,"5,7","8,5",L
155,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,20,Abitazioni civili,SCADENTE, ,2500,3100,L,"8,5","10,5",L
156,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,20,Abitazioni civili,OTTIMO, ,3800,5000,L,"12,5",17,L
157,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,20,Abitazioni civili,NORMALE,P,2800,3800,L,"9,5","12,5",L
158,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,21,Abitazioni di tipo economico,OTTIMO, ,3550,4400,L,"9,5","11,5",L
159,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,21,Abitazioni di tipo economico,NORMALE,P,2500,3450,L,"6,5",9,L
160,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,21,Abitazioni di tipo economico,SCADENTE, ,2050,2800,L,"5,5","7,5",L
161,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,13,Box,"",P,1800,2600,L,7,10,L
162,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,1,Ville e Villini,SCADENTE, ,2250,2950,L,7,"9,5",L
163,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,1,Ville e Villini,OTTIMO, ,3500,4700,L,11,15,L
164,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,1,Ville e Villini,NORMALE,P,2600,3600,L,8,"11,5",L
165,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,9,Magazzini,NORMALE,P,600,800,L,"3,5","4,7",L
166,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,5,Negozi,NORMALE,P,2050,3050,L,9,"13,5",L
167,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,6,Uffici,OTTIMO,P,2450,3150,L,"9,5","12,2",L
168,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,18,Uffici strutturati,OTTIMO,P,2900,3900,L,"14,7","19,8",L
169,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C03,MI00000298,10,Laboratori,NORMALE,P,900,1300,L,"5,5",8,L
170,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,20,Abitazioni civili,SCADENTE, ,3300,4100,L,11,"13,7",L
171,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,20,Abitazioni civili,OTTIMO, ,4500,5700,L,15,19,L
172,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,20,Abitazioni civili,NORMALE,P,4100,4600,L,"13,7","15,2",L
173,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,21,Abitazioni di tipo economico,OTTIMO, ,4000,5000,L,"11,5","14,2",L
174,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,21,Abitazioni di tipo economico,NORMALE,P,3400,4250,L,"9,7","12,2",L
175,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,21,Abitazioni di tipo economico,SCADENTE, ,2650,3600,L,"7,5","10,2",L
176,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,13,Box,"",P,2300,3400,L,8,12,L
177,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,1,Ville e Villini,SCADENTE, ,3100,3950,L,"9,5","12,5",L
178,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,1,Ville e Villini,OTTIMO, ,4400,5500,L,"13,5",17,L
179,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,1,Ville e Villini,NORMALE,P,3950,4400,L,"12,2","13,5",L
180,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,9,Magazzini,NORMALE,P,700,1000,L,4,6,L
181,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,5,Negozi,NORMALE,P,2600,3850,L,"12,5","18,8",L
182,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,6,Uffici,OTTIMO,P,3200,4050,L,"11,5","14,5",L
183,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,18,Uffici strutturati,OTTIMO,P,3300,4300,L,"16,8","21,8",L
184,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C04,MI00000299,10,Laboratori,NORMALE,P,1200,1600,L,"7,2","9,7",L
185,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,20,Abitazioni civili,NORMALE,P,2750,3550,L,"7,5","9,5",L
186,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,20,Abitazioni civili,SCADENTE, ,2200,2850,L,6,"7,5",L
187,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,20,Abitazioni civili,OTTIMO, ,3450,4350,L,"9,5",12,L
188,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,21,Abitazioni di tipo economico,SCADENTE, ,1900,2550,L,"5,5","7,5",L
189,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,21,Abitazioni di tipo economico,OTTIMO, ,3050,4050,L,9,12,L
190,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,21,Abitazioni di tipo economico,NORMALE,P,2400,3050,L,7,9,L
191,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,13,Box,"",P,2000,2850,L,"7,7",11,L
192,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,1,Ville e Villini,SCADENTE, ,2250,2850,L,"7,5",10,L
193,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,1,Ville e Villini,NORMALE,P,2850,3700,L,10,13,L
194,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,1,Ville e Villini,OTTIMO, ,3150,4150,L,11,"14,5",L
195,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,9,Magazzini,NORMALE,P,550,800,L,"3,2","4,7",L
196,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,5,Negozi,NORMALE,P,2300,3350,L,"9,8","14,3",L
197,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,6,Uffici,OTTIMO,P,2400,3100,L,"8,5","11,5",L
198,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,18,Uffici strutturati,OTTIMO,P,2400,3500,L,"12,5","18,2",L
199,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,8,Capannoni industriali,NORMALE,P,750,1050,L,"4,5","6,2",L
200,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,7,Capannoni tipici,NORMALE,P,800,1100,L,"4,8","6,5",L
201,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C05,MI00000300,10,Laboratori,NORMALE,P,1100,1500,L,"6,8","9,3",L
202,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,20,Abitazioni civili,SCADENTE, ,2000,2600,L,6,8,L
203,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,20,Abitazioni civili,OTTIMO, ,3300,4500,L,10,"13,5",L
204,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,20,Abitazioni civili,NORMALE,P,2500,3300,L,"7,5",10,L
205,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,21,Abitazioni di tipo economico,OTTIMO, ,2850,3450,L,8,10,L
206,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,21,Abitazioni di tipo economico,NORMALE,P,2200,3050,L,6,"8,5",L
207,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,21,Abitazioni di tipo economico,SCADENTE, ,1800,2400,L,5,7,L
208,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,13,Box,"",P,1800,2600,L,"7,2","10,5",L
209,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,9,Magazzini,NORMALE,P,550,750,L,"3,2","4,5",L
210,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,5,Negozi,NORMALE,P,1700,2500,L,8,"11,8",L
211,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,6,Uffici,OTTIMO,P,2000,2500,L,"7,2",9,L
212,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,18,Uffici strutturati,OTTIMO,P,2300,3100,L,"12,2","16,5",L
213,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,8,Capannoni industriali,NORMALE,P,800,1150,L,"4,8","6,7",L
214,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,7,Capannoni tipici,NORMALE,P,850,1200,L,5,7,L
215,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C06,MI00000301,10,Laboratori,NORMALE,P,1000,1300,L,6,8,L
216,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,20,Abitazioni civili,SCADENTE, ,1900,2550,L,"5,7","7,7",L
217,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,20,Abitazioni civili,OTTIMO, ,3400,4800,L,"10,2","14,5",L
218,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,20,Abitazioni civili,NORMALE,P,2400,3400,L,"7,2","10,2",L
219,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,21,Abitazioni di tipo economico,OTTIMO, ,2800,3800,L,"8,5","11,5",L
220,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,21,Abitazioni di tipo economico,NORMALE,P,2150,3150,L,"6,5","9,5",L
221,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,21,Abitazioni di tipo economico,SCADENTE, ,1700,2400,L,5,"7,2",L
222,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,13,Box,"",P,1650,2450,L,"6,2","9,2",L
223,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,9,Magazzini,NORMALE,P,700,900,L,4,"5,3",L
224,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,5,Negozi,NORMALE,P,2200,3300,L,"9,5","14,2",L
225,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,6,Uffici,OTTIMO,P,2200,2900,L,8,"10,5",L
226,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,18,Uffici strutturati,OTTIMO,P,2300,3100,L,"12,2","16,5",L
227,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,8,Capannoni industriali,NORMALE,P,850,1150,L,5,"6,7",L
228,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,7,Capannoni tipici,NORMALE,P,900,1250,L,"5,3","7,5",L
229,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C07,MI00000302,10,Laboratori,NORMALE,P,1000,1450,L,6,9,L
230,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,20,Abitazioni civili,SCADENTE, ,1800,2350,L,"5,5",7,L
231,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,20,Abitazioni civili,OTTIMO, ,2950,4000,L,9,"12,2",L
232,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,20,Abitazioni civili,NORMALE,P,2300,2950,L,7,9,L
233,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,21,Abitazioni di tipo economico,OTTIMO, ,2750,3200,L,"7,5","8,7",L
234,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,21,Abitazioni di tipo economico,NORMALE,P,2000,2600,L,"5,5",7,L
235,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,21,Abitazioni di tipo economico,SCADENTE, ,1550,2050,L,"4,2","5,5",L
236,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,13,Box,"",P,1700,2400,L,"6,7","9,7",L
237,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,9,Magazzini,NORMALE,P,600,800,L,"3,5",5,L
238,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,5,Negozi,NORMALE,P,1800,2700,L,"8,5","12,7",L
239,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,6,Uffici,OTTIMO,P,2000,2500,L,"8,5","10,5",L
240,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,18,Uffici strutturati,OTTIMO,P,2150,3200,L,"11,2","16,7",L
241,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,8,Capannoni industriali,NORMALE,P,850,1050,L,5,"6,2",L
242,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,7,Capannoni tipici,NORMALE,P,900,1100,L,"5,3","6,5",L
243,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C08,MI00000303,10,Laboratori,NORMALE,P,1100,1350,L,"6,8","8,3",L
244,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,20,Abitazioni civili,NORMALE,P,2850,3850,L,"8,5","11,5",L
245,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,20,Abitazioni civili,SCADENTE, ,2450,3050,L,"7,2",9,L
246,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,20,Abitazioni civili,OTTIMO, ,3900,5000,L,"11,7",15,L
247,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,21,Abitazioni di tipo economico,SCADENTE, ,1900,2400,L,"5,7","7,2",L
248,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,21,Abitazioni di tipo economico,OTTIMO, ,3450,4250,L,"10,2","12,7",L
249,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,21,Abitazioni di tipo economico,NORMALE,P,2500,3300,L,"7,5","9,7",L
250,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,13,Box,"",P,2050,3000,L,"7,2","10,5",L
251,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,1,Ville e Villini,SCADENTE, ,2200,2900,L,"6,7",9,L
252,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,1,Ville e Villini,NORMALE,P,2700,3750,L,"8,2","11,5",L
253,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,1,Ville e Villini,OTTIMO, ,3700,4800,L,"11,5","14,7",L
254,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,9,Magazzini,NORMALE,P,600,800,L,"3,5","4,7",L
255,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,5,Negozi,NORMALE,P,2100,3000,L,10,"14,5",L
256,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,6,Uffici,OTTIMO,P,2350,3150,L,"9,2","12,5",L
257,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,18,Uffici strutturati,OTTIMO,P,2300,3400,L,12,18,L
258,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,8,Capannoni industriali,NORMALE,P,850,1050,L,5,"6,2",L
259,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,7,Capannoni tipici,NORMALE,P,900,1100,L,"5,2","6,2",L
260,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C09,MI00000304,10,Laboratori,NORMALE,P,1000,1350,L,6,"8,2",L
261,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,20,Abitazioni civili,SCADENTE, ,2450,3050,L,"7,7","9,7",L
262,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,20,Abitazioni civili,OTTIMO, ,3700,5000,L,12,"16,2",L
263,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,20,Abitazioni civili,NORMALE,P,2850,3550,L,"9,2","11,5",L
264,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,21,Abitazioni di tipo economico,OTTIMO, ,3500,4650,L,"11,2",15,L
265,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,21,Abitazioni di tipo economico,NORMALE,P,2500,3350,L,8,"10,7",L
266,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,21,Abitazioni di tipo economico,SCADENTE, ,2150,2700,L,"6,7","8,7",L
267,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,13,Box,"",P,2200,3200,L,8,"11,5",L
268,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,9,Magazzini,NORMALE,P,600,800,L,"3,5","4,7",L
269,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,5,Negozi,NORMALE,P,2200,3250,L,11,"16,3",L
270,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,6,Uffici,OTTIMO,P,2800,3350,L,"10,5","12,5",L
271,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,18,Uffici strutturati,OTTIMO,P,2950,3700,L,15,19,L
272,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,8,Capannoni industriali,NORMALE,P,800,1100,L,"4,5","6,5",L
273,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,7,Capannoni tipici,NORMALE,P,850,1150,L,5,"6,5",L
274,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C10,MI00000305,10,Laboratori,NORMALE,P,1000,1400,L,6,"8,5",L
275,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C11,MI00000306,20,Abitazioni civili,SCADENTE, ,1950,2750,L,"5,5",8,L
276,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C11,MI00000306,20,Abitazioni civili,OTTIMO, ,3150,4050,L,9,12,L
277,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C11,MI00000306,20,Abitazioni civili,NORMALE,P,2650,3150,L,"7,5",9,L
278,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C11,MI00000306,21,Abitazioni di tipo economico,OTTIMO, ,2800,3550,L,8,"10,5",L
279,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C11,MI00000306,21,Abitazioni di tipo economico,NORMALE,P,2200,2800,L,"6,5",8,L
280,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C11,MI00000306,21,Abitazioni di tipo economico,SCADENTE, ,1750,2200,L,5,"6,5",L
281,2004,2 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C11,MI00000306,13,Box,"",P,1950,2750,L,"6,7","9,7",L
